Id_Comuna;Comuna;Establecimiento;Pertenecencia;Direccion;Id_Comuna;Nombre_Comuna
13109;La Cisterna;Centro de Salud Familiar Santa Anselma;Publico;Calle Fernando de Aragon 8365;;
13105;El Bosque;Centro de Salud Familiar Dr Carlos Lorca Tobar;Publico;Calle Claudina Parra 11028;;
13401;San Bernardo;Centro de Salud Familiar Raul Cuevas Ex-San Bernardo;Publico;Calle San Alfonso 1202;;
13105;El Bosque;Centro de Salud Familiar Condores de Chile;Publico;Calle Agusto D`Almar 555;;
13401;San Bernardo;Centro de Salud Familiar Confraternidad;Publico;Calle Martin de Solis 14210;;
13401;San Bernardo;Centro de Salud Familiar Carol Urzua de San Bernardo;Publico;Calle Loncomilla 958;;
13105;El Bosque;Centro de Salud Familiar Santa Laura;Publico;Calle Indio Geronimo 10460;;
13404;Paine;Centro de Salud Familiar Dr Miguel angel Solar ex CESFAM Paine;Publico;Avenida General Baquedano 214;;
13404;Paine;Centro de Salud Familiar Dr Raul Moya;Publico;No hay informacion;;
13402;Buin;Centro de Salud Familiar Maipo;Publico;No hay informacion;;
13403;Calera de Tango;Centro de Salud Familiar Calera de Tango;Publico;No hay informacion;;
13129;San Joaquin;Centro de Salud Familiar Santa Teresa de Los Andes;Publico;Calle Gustavo Campana 5380;;
13105;El Bosque;Centro de Salud Familiar Dr Mario Salcedo;Publico;Pasaje Mar Baltico 13256;;
13105;El Bosque;Centro de Salud Familiar Dra Haydee Lopez Casoou;Publico;Calle Lo Martinez 862;;
13109;La Cisterna;Centro de Salud Familiar Eduardo Frei Montalva;Publico;Avenida Ossa 140;;
13401;San Bernardo;Centro de Salud Familiar Joan Alsina;Publico;Calle Marquez de la Plata 5;;
13105;El Bosque;Centro de Salud Familiar Canciller Orlando Letelier;Publico;Calle Lo Moreno 890;;
13401;San Bernardo;Centro de Salud Familiar Raul Branes F;Publico;Avenida Carlos Condell 1036;;
13121;Pedro Aguirre Cerda;Centro de Salud Familiar Edgardo Enriquez Froeden;Publico;Avenida Clotario Blest 2650;;
13401;San Bernardo;Centro de Salud Familiar Juan Pablo II;Publico;Calle Santa Marta 276;;
13402;Buin;Centro de Salud Familiar Alto Jahuel;Publico;No hay informacion;;
13403;Calera de Tango;Centro de Salud Familiar Los Bajos de San Agustin;Publico;No hay informacion;;
13105;El Bosque;COSAM El Bosque;Publico;Calle Padre Hurtado 11480;;
13121;Pedro Aguirre Cerda;COSAM Pedro Aguirre Cerda;Publico;Avenida La Marina 2256;;
13401;San Bernardo;COSAM San Bernardo;Publico;Calle Martin de Solis 14260;;
13129;San Joaquin;COSAM San Joaquin;Publico;Calle alvarez de Toledo 569;;
13402;Buin;Centro de Salud Familiar Hector Garcia;Publico;Calle Errazuriz 703;;
13401;San Bernardo;Centro de Salud Familiar El Manzano;Publico;Calle Camino Santa Teresa 1876;;
13130;San Miguel;Centro de Imagenologia Mamaria Metropolitano;Publico;Calle Jose Miguel Carrera 3204;;
13116;Lo Espejo;Centro de Salud Familiar Pueblo Lo Espejo;Publico;Avenida Lo Espejo 2891;;
13402;Buin;Posta de Salud Rural Linderos;Publico;No hay informacion;;
13402;Buin;Posta de Salud Rural Alto Jahuel;Publico;No hay informacion;;
13402;Buin;Posta de Salud Rural Valdivia de Paine;Publico;No hay informacion;;
13402;Buin;Posta de Salud Rural Viluco;Publico;No hay informacion;;
13402;Buin;Posta de Salud Rural El Recurso;Publico;No hay informacion;;
13402;Buin;Posta de Salud Rural Los Morros;Publico;No hay informacion;;
13404;Paine;Posta de Salud Rural Pintue;Publico;No hay informacion;;
13404;Paine;Posta de Salud Rural Huelquen;Publico;No hay informacion;;
13404;Paine;Posta de Salud Rural Rangue;Publico;No hay informacion;;
13404;Paine;Posta de Salud Rural Abrantes;Publico;No hay informacion;;
13404;Paine;Posta de Salud Rural Chada;Publico;No hay informacion;;
13403;Calera de Tango;Posta de Salud Rural Santa Ines;Publico;No hay informacion;;
13116;Lo Espejo;COSAM Lo Espejo;Publico;Pasaje 24 2379;;
13129;San Joaquin;Centro Comunitario de Salud Familiar Yalta;Publico;Calle Yalta 2500;;
13129;San Joaquin;Centro Comunitario de Salud Familia Sierra Bella;Publico;Calle Sierra Bella 3208;;
13121;Pedro Aguirre Cerda;Centro Comunitario de Salud Familiar Cooperacion;Publico;Calle Cooperacion 6041;;
13401;San Bernardo;Centro Comunitario de Salud Familiar Cerrillos de Nos;Publico;No hay informacion;;
13401;San Bernardo;Centro Comunitario de Salud Familiar Rapa Nui;Publico;Calle Miguel de Unamuno 2738;;
13105;El Bosque;Centro Comunitario de Salud Familiar Santa Laura;Publico;Calle Picton 1050;;
13129;San Joaquin;Centro Comunitario de Salud Familiar Juan Aravena;Publico;Calle Juan Aravena 472;;
13401;San Bernardo;Centro Comunitario de Salud Familiar Lo Herrera;Publico;Calle Volcan Guallatiri 8282;;
13129;San Joaquin;Centro Comunitario de Salud Familiar Reverendo Javier Pero;Publico;No hay informacion;;
13402;Buin;Centro Comunitario de Salud Familiar Dr Hector Garcia;Publico;Avenida Nuevo Buin Poniente Exclemencia Sazo 1591;;
13130;San Miguel;SAPU Recreo;Publico;Calle Varas Mena 785;;
13121;Pedro Aguirre Cerda;SAR Dr Amador Neghme R;Publico;Calle Llanquihue, Poblacion Davila 6043;;
13121;Pedro Aguirre Cerda;SAPU La Feria;Publico;Calle Uno Oriente 3939;;
13111;La Granja;SAPU Padre Esteban Gumucio;Publico;Avenida Padre Esteban Gumucio 281;;
13116;Lo Espejo;SAPU Clara Estrella;Publico;No hay informacion;;
13116;Lo Espejo;SAPU Julio Acuna Pinzon;Publico;Avenida Central 8260;;
13116;Lo Espejo;SAPU Dental Valledor Tres;Publico;Calle Jose Maria Caro 3849;;
13105;El Bosque;SAPU Dr Carlos Lorca;Publico;Pasaje El Pajar 10675;;
13401;San Bernardo;SAPU Raul Cuevas Ex San Bernardo;Publico;Calle San Alfonso 1201;;
13105;El Bosque;SAPU Condores de Chile;Publico;Avenida Gran Avenida 9902;;
13401;San Bernardo;SAPU Confraternidad;Publico;Calle Martin de Solis 14210;;
13404;Paine;SAPU Paine;Publico;Calle Jose Joaquin Prieto 118;;
13116;Lo Espejo;SAPU Dra Mariela Salgado;Publico;Avenida Cardenal Caro 3849;;
13129;San Joaquin;SAPU Santa Teresa de Los Andes;Publico;Calle Gustavo Campana 5380;;
13105;El Bosque;SAR Haydee Lopez;Publico;Calle Lo Martinez 862;;
13109;La Cisterna;SAPU Eduardo Frei Montalva;Publico;Avenida Ossa 140;;
13401;San Bernardo;SAPU Padre Joan Alsina;Publico;Calle Marquez de la Plata 5;;
13401;San Bernardo;SAPU Carol Urzua de San Bernardo;Publico;Calle Mendoza 855;;
13401;San Bernardo;SAPU Raul Branes F;Publico;Calle Carlos Condell 1036;;
13121;Pedro Aguirre Cerda;SAPU Edgardo Enriquez Froedden;Publico;Calle Clotario Blest 2650;;
13401;San Bernardo;SAPU Juan Pablo II;Publico;Calle Santa Marta 277;;
13132;Vitacura;Clinica Alemana;Privado;Avenida Vitacura 5951;;
13132;Vitacura;Clinica Tabancura;Privado;Avenida Tabancura 1185;;
13123;Providencia;Clinica Costanera;Privado;Calle Antonio Bellet 189;;
13114;Las Condes;Nueva Clinica Cordillera;Privado;Avenida Alexander Fleming 7885;;
13123;Providencia;Clinica Psiquiatrica Bretana;Privado;Avenida Francisco Bilbao 2638;;
13118;Macul;Clinica del Carmen;Privado;Avenida Quilin 3679;;
13123;Providencia;Clinica Indisa;Privado;Avenida Santa Maria 1810;;
13114;Las Condes;Clinica Las Condes;Privado;Calle Lo Fontecilla 441;;
13118;Macul;Clinica Macul;Privado;Calle Rodrigo de Araya 3240;;
13120;nunoa;Clinica Recuperacion Alcohol Alfa;Privado;Avenida Simon Bolivar 2581;;
13123;Providencia;Clinica Miguel Claro;Privado;Calle Miguel Claro 988;;
13123;Providencia;Clinica Servet;Privado;Calle Almirante Pastene 190;;
13132;Vitacura;Clinica Oftalmologica los Andes;Privado;Calle Las Hualtatas 5951;;
13123;Providencia;Centro Medico y Dental Megasalud Providencia;Privado;Calle 11 de Septiembre 1920;;
13120;nunoa;Clinica nunoa;Privado;Calle Capitan Orella 2467;;
13132;Vitacura;Clinica Psiquiatrica Pocuro;Privado;Avenida Presidente Kennedy 9000;;
13123;Providencia;Clinica San Andres;Privado;Calle Los Jesuitas 695;;
13114;Las Condes;Pensionado San Jose;Privado;Avenida Cristobal Colon 5850;;
13123;Providencia;Clinica Sara Moncada;Privado;Avenida Pedro de Valdivia 2219;;
13114;Las Condes;Hospital FACH;Privado;Avenida Las Condes 8631;;
13120;nunoa;Hospital Carabineros;Privado;Calle Simon Bolivar 2200;;
13120;nunoa;Clinica Oriente;Privado;Calle Cauquenes 92;;
13132;Vitacura;Clinica Lo Curro;Privado;Avenida Santa Maria 5950;;
13123;Providencia;Centro CONIN Credes;Privado;Avenida Pedro de Valdivia 1880;;
13123;Providencia;Hospital del Trabajador Santiago;Privado;Calle Ramon Carnicer 185;;
13123;Providencia;Clinica Santa Rafaela;Privado;Calle Seminario 580;;
13123;Providencia;Clinica Europa;Privado;Avenida Pedro de Valdivia 483;;
13114;Las Condes;Hospital Dipreca Teniente Hernan Merino;Privado;Calle Vital Apoquindo 1200;;
13123;Providencia;Clinica Santa Maria;Privado;Avenida Santa Maria 410;;
13120;nunoa;Clinica Psiquiatrica Renacer;Privado;Calle Capitan Orella 2404;;
13123;Providencia;Clinica Oncologica Arturo Lopez Perez;Privado;Calle Rancagua 878;;
13113;La Reina;Clinica Psicoterapia los Tiempos;Privado;Avenida Jose Arrieta 6024;;
13123;Providencia;Clinica Colonial;Privado;Avenida Pedro de Valdivia 2652;;
13115;Lo Barnechea;Instituto Medico el Arrayan;Privado;Calle Camino El Alto 17040;;
13114;Las Condes;Clinica San Carlos de Apoquindo;Privado;Calle Camino El Alba 12351;;
13113;La Reina;Clinica Instituto El Cedro;Privado;Calle Julia Berstein 1240;;
13114;Las Condes;Centro Medico y Dental Megasalud Arauco;Privado;Avenida Presidente Kennedy 5413;;
13114;Las Condes;Centro Medico y Dental Megasalud Padre Hurtado;Privado;Avenida Padre 1621;;
13123;Providencia;Departamento de Bienestar Social de la Direccion General de Aeronautica Civil;Privado;Avenida Eliodoro Yanez 2394;;
13114;Las Condes;Central Odontologica de la Fuerzas Armadas y de Orden;Privado;Avenida Las Condes 8631;;
13123;Providencia;Instituto de Enfermedades Circulatorias;Privado;Calle Miguel Claro 988;;
13120;nunoa;Clinica Tregua;Privado;Calle Luis Uribe 2866;;
13114;Las Condes;Centro Medico Militar Rosa OHiggins;Privado;Avenida Americo Vespucio 995;;
13123;Providencia;Centro Medico Pediatrico Integral Mediclown;Privado;Avenida Pedro de Valdivia 2219;;
13132;Vitacura;Procedimientos Clinicos Alto Tabancura;Privado;Avenida Tabancura 1515;;
13122;Penalolen;Centro Medico Alto Tobalaba Vacunatorio Vacci Protex;Privado;Calle Sanchez Fontecilla 11870;;
13123;Providencia;Clinica de Medicina y Estetica MYE;Privado;Calle Perez Valenzuela 1551;;
13123;Providencia;Centro Medico Vida Integra Tobalaba;Privado;Calle Tobalaba 155;;
13115;Lo Barnechea;Clinica Monteblanco;Privado;Calle Camino a Farellones, km. 4 18780;;
13123;Providencia;Consultorio Escuela de Carabineros de Chile;Privado;Calle Antonio Varas 1842;;
13128;Renca;Centro de Salud Familiar Huamachuco;Publico;Calle Las Margaritas 2466;;
13604;Padre Hurtado;Centro de Salud Familiar Juan Pablo II de Padre Hurtado;Publico;Calle 2� Transversal 1657;;
13605;Penaflor;Centro de Salud Familiar Dr Fernando Monckeberg;Publico;Calle La Concepcion 73;;
13602;El Monte;Centro de Salud Familiar El Monte;Publico;Avenida Los Libertadores 531;;
13603;Isla de Maipo;Centro de Salud Familiar Isla de Maipo;Publico;Calle Manuel Rodriguez 1001;;
13501;Melipilla;Centro de Salud Familiar Dr Edelberto Elgueta;Publico;Calle Arza 1576;;
13501;Melipilla;Centro de Salud Familiar Dr Francisco Boris Soler;Publico;Calle Silvia Chavez 1650;;
13501;Melipilla;Centro de Salud Familiar San Manuel;Publico;No hay informacion;;
13501;Melipilla;Centro de Salud Familiar Alfarera Rosa Reyes Vilches;Publico;Calle Artesana Julita Vera 354;;
13504;Maria Pinto;Centro de Salud Familiar Adriana Madrid De Costabal;Publico;Calle Francisco Costabal 78;;
13505;San Pedro;Centro de Salud Familiar San Pedro;Publico;Avenida Hermosilla 11;;
13601;Talagante;Centro de Salud Familiar Dr Alberto Allende Jones;Publico;Calle Esmeralda 2049;;
13502;Alhue;Centro de Salud Familiar Villa Alhue;Publico;No hay informacion;;
13601;Talagante;Posta de Salud Rural Aliro Carcarmo Lonquen;Publico;No hay informacion;;
13124;Pudahuel;Centro Comunitario de Salud Familiar Irene Frei Montalva;Publico;No hay informacion;;
13603;Isla de Maipo;Centro de Salud Familiar La Islita;Publico;Calle Rio Maipo, Villa El Maiten, La Islita 4517;;
13603;Isla de Maipo;Posta de Salud Rural San Antonio de Naltagua;Publico;No hay informacion;;
13603;Isla de Maipo;Posta de Salud Rural Gacitua;Publico;No hay informacion;;
13603;Isla de Maipo;Posta de Salud Rural Las Mercedes  Isla de Maipo ;Publico;No hay informacion;;
13501;Melipilla;Posta de Salud Rural Bollenar;Publico;No hay informacion;;
13501;Melipilla;Posta de Salud Rural Pahuilmo;Publico;No hay informacion;;
13501;Melipilla;Posta de Salud Rural Pomaire;Publico;No hay informacion;;
13501;Melipilla;Posta de salud Rural Pabellon;Publico;No hay informacion;;
13504;Maria Pinto;Posta de Salud Rural Santa Emilia;Publico;No hay informacion;;
13504;Maria Pinto;Posta de Salud Rural Las Mercedes  Maria Pinto ;Publico;No hay informacion;;
13504;Maria Pinto;Posta de Salud Rural Chorombo;Publico;No hay informacion;;
13503;Curacavi;Centro Comunitario de Salud Familiar Maria Salas;Publico;No hay informacion;;
13505;San Pedro;Posta de Salud Rural San Pedro;Publico;No hay informacion;;
13505;San Pedro;Posta de Salud Rural Loica;Publico;No hay informacion;;
13505;San Pedro;Posta de Salud Rural La Manga;Publico;No hay informacion;;
13505;San Pedro;Posta de Salud Rural Nihue;Publico;No hay informacion;;
13505;San Pedro;Posta de Salud Rural El Prado;Publico;No hay informacion;;
13502;Alhue;Posta de Salud Rural Villa Alhue;Publico;No hay informacion;;
13502;Alhue;Posta de Salud Rural Hacienda Alhue;Publico;No hay informacion;;
13502;Alhue;Posta de Salud Rural Pichi;Publico;No hay informacion;;
13502;Alhue;Posta de Salud Rural El Asiento;Publico;No hay informacion;;
13502;Alhue;Posta de Salud Rural Santa Maria;Publico;No hay informacion;;
13124;Pudahuel;Consultorio Coaniquem;Publico;Avenida San Francisco 8586;;
13103;Cerro Navia;COSAM Cerro Navia;Publico;Calle 6 de Febrero 2206;;
13126;Quinta Normal;COSAM Quinta Normal;Publico;Calle Miguel de Atero 2655;;
13117;Lo Prado;COSAM Lo Prado;Publico;Calle San German 1052;;
13124;Pudahuel;COSAM Pudahuel;Publico;Calle Santa Corina 8629;;
13601;Talagante;COSAM Talagante;Publico;Calle Esmeralda 2049;;
13605;Penaflor;COSAM Penaflor;Publico;Calle Vicuna Mackenna 984;;
13501;Melipilla;COSAM Melipilla;Publico;Calle Pardo 830;;
13128;Renca;COSAM Renca;Publico;Avenida Domingo Santa Maria 4511;;
13124;Pudahuel;Centro Comunitario de Salud Mental;Publico;Calle San Pablo 9176;;
13126;Quinta Normal;Centro Comunitario de Salud Familiar Catamarca;Publico;Calle Catamarca 2232;;
13126;Quinta Normal;Centro Comunitario de Salud Familiar Antumalal;Publico;Calle Heriberto Rojas 5967;;
13103;Cerro Navia;Centro Comunitario de Salud Familiar Los Lagos Unidad Vecinal N� 33;Publico;Calle Lanalhue 1780;;
13124;Pudahuel;Centro Comunitario de Salud Familiar Concejal Guillermo Flores O;Publico;Calle Copiapo 1252;;
13124;Pudahuel;Centro Comunitario de Salud Familiar Padre Felix Gutierrez Donoso;Publico;Calle Lago Conguillio 267;;
13124;Pudahuel;Centro Comunitario de Salud Familiar Rio Claro;Publico;Calle Rio Claro 8314;;
13124;Pudahuel;Centro Comunitario de Salud Familiar Mar Caribe;Publico;Calle Mar Caribe 1241;;
13124;Pudahuel;Centro Comunitario de Salud Familiar Santa Corina;Publico;Calle Relacionador Aranguiz 645;;
13503;Curacavi;Centro Comunitario de Salud Familiar Curacavi;Publico;Calle Manuel Rodriguez 1155;;
13603;Isla de Maipo;Centro Comunitario de Salud Familiar La Islita;Publico;Calle El Maiten 279;;
13501;Melipilla;Centro Comunitario de Salud Familiar Padre Demetrio Bravo;Publico;Calle Ignacio Carrera Pinto 60;;
13501;Melipilla;Centro Comunitario de Salud Familiar Obispo Pablo Lizama;Publico;Calle Guillermo Vera 2091;;
13501;Melipilla;Centro Comunitario de Salud Familiar Codigua;Publico;Calle Ruta G. Km. 8 688;;
13128;Renca;SAR Renca;Publico;Calle Jose Manuel Balmaceda 4012;;
13604;Padre Hurtado;SAPU Santa Rosa de Chena;Publico;Calle Teniente Saenz Neira 823;;
13601;Talagante;SAPU Marcela Jacques Vargas;Publico;Calle Francisco Chacon 750;;
13101;Santiago;Actividades gestionadas por la Direccion del Servicio para apoyo de la Red SS Metropolitano Central;Publico;Calle Victoria Subercaseaux 381;;
13101;Santiago;PRAIS SS Metropolitano Central;Publico;Calle Victoria Subercaseaux 381;;
13101;Santiago;Hospital Clinico San Borja;Publico;Calle Santa Rosa 1234;;
13119;Maipu;Hospital Clinico Metropolitano El Carmen Doctor Luis Valentin Ferrada;Publico;Calle Rinconada 1001;;
13101;Santiago;Hospital de Urgencia Asistencia Publica Dr Alejandro del Rio;Publico;Avenida Portugal 125;;
13101;Santiago;Hospital Clinico Universidad Catolica;Privado;Calle Marcoleta 367;;
13106;Estacion Central;Hospital Clinico Mutual de Seguridad CCHC;Privado;Avenida Libertador Bernardo OHiggins 4848;;
13101;Santiago;Hospital Penitenciario;Privado;Avenida Pedro Montt 1902;;
13106;Estacion Central;Instituto de Rehabilitacion Infantil TELEToN Santiago;Privado;Avenida Libertador Bernardo OHiggins 4620;;
13101;Santiago;Hospital Clinica IST;Privado;Calle Placer 1410;;
13106;Estacion Central;Clinica Los Coihues;Privado;Calle Laguna Sur 6561;;
13101;Santiago;Clinica Santa Ines;Privado;Calle Arturo Prat 1840;;
13101;Santiago;Laboratorio Bio Reval Ltda;Privado;Calle Libertador Bernardo OHiggins 1112;;
13101;Santiago;Laboratorio Antonio Concha;Privado;Calle Merced 346;;
13101;Santiago;Hernandez y Gutierrez Ltda;Privado;Avenida Libertador Bernardo OHiggins 776;;
13101;Santiago;Clinica Central;Privado;Calle San Isidro 231;;
13101;Santiago;Laboratorio Labocenter;Privado;Calle Mac-Iver 22;;
13101;Santiago;Clinica Sierra Bella;Privado;Calle Sierra Bella 1181;;
13101;Santiago;Clinica Las Violetas;Privado;Calle Argomedo 344;;
13101;Santiago;Laboratorio Santiago Centro;Privado;Calle San Antonio 418;;
13101;Santiago;Centro de Salud Diagnostiko Ltda;Privado;Calle Victoria Subercaseaux 121;;
13101;Santiago;Centro de Salud Omega;Privado;Avenida Matucana 727;;
13101;Santiago;Nueva Clinica Madre e Hijo;Privado;Calle Santa Rosa 1503;;
13101;Santiago;Laboratorio Perfil Bioquimico;Privado;Calle Guayaquil 510;;
13101;Santiago;Clinica Juan Pablo II;Privado;Calle Santa Rosa 1448;;
13101;Santiago;Laboratorio Sigma;Privado;Calle Catedral 3040;;
13101;Santiago;Clinica Psiquiatrica Espana;Privado;Avenida Espana 665;;
13101;Santiago;Centro de Salud Vival Ltda;Privado;Calle Monjitas 843;;
13101;Santiago;Laboratorio Referencia Oxman y Cia Ltda;Privado;Calle Bulnes 79;;
13101;Santiago;Clinica San Javier;Privado;Calle Santa Victoria 354;;
13106;Estacion Central;Clinica Hospital del Profesor;Privado;Calle Alameda 4860;;
13119;Maipu;Clinica Astra;Privado;Calle Tristan Valdes 21;;
13101;Santiago;Centro Integramedica;Privado;Calle Huerfanos 1147;;
13101;Santiago;Centro Medico Vida Integra Alameda;Privado;Calle Alameda 1620;;
13501;Melipilla;Clinica del Trabajador AChS;Privado;Calle Merced 710;;
13101;Santiago;Centro de Salud Vida Integra Bandera;Privado;Calle Bandera 101;;
13119;Maipu;Centro Vida Integra de Maipu;Privado;Avenida Pajaritos 2833;;
13102;Cerrillos;Centro Integramedica Oeste;Privado;Avenida Americo Vespucio 1501;;
13101;Santiago;Clinica Universidad Catolica;Privado;Calle Lira 40;;
13101;Santiago;Clinica Pedro Montt;Privado;Calle Lord Cochrane 779;;
13101;Santiago;Centro Integramedica Forestal;Privado;Calle Alameda 654;;
13106;Estacion Central;Centro Asistencial AChS Alameda;Privado;Avenida Libertador Bernardo OHiggins 4227;;
13119;Maipu;Centro Asistencial AChS Maipu;Privado;Avenida Pajaritos 2521;;
13101;Santiago;Centro Asistencial AChS Santiago;Privado;Calle Agustinas 1428;;
